Codi_Barri,Nom_Barri,Data_Revisio,Codi_Grup_Activitat,Nom_Grup_Activitat
31,la Vila de Gràcia,2022-01-27T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-27T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-27T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-27T00:00:00,17,Altres
31,la Vila de Gràcia,2022-01-27T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
11,el Poble Sec,2022-03-07T00:00:00,16,Altres
11,el Poble Sec,2022-03-07T00:00:00,16,Altres
11,el Poble Sec,2022-03-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
11,el Poble Sec,2022-03-07T00:00:00,0,Grup no definit
11,el Poble Sec,2022-03-07T00:00:00,1,Quotidià alimentari
11,el Poble Sec,2022-03-08T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
11,el Poble Sec,2022-03-07T00:00:00,10,Equipaments culturals i recreatius
30,la Salut,2022-03-14T00:00:00,16,Altres
11,el Poble Sec,2022-03-07T00:00:00,17,Altres
11,el Poble Sec,2022-03-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
11,el Poble Sec,2022-03-07T00:00:00,2,Quotidià no alimentari
34,Can Baró,2022-04-11T00:00:00,0,Grup no definit
34,Can Baró,2022-04-11T00:00:00,16,Altres
34,Can Baró,2022-04-11T00:00:00,17,Altres
30,la Salut,2022-03-14T00:00:00,17,Altres
34,Can Baró,2022-04-11T00:00:00,2,Quotidià no alimentari
34,Can Baró,2022-04-11T00:00:00,16,Altres
34,Can Baró,2022-04-11T00:00:00,16,Altres
34,Can Baró,2022-04-11T00:00:00,1,Quotidià alimentari
34,Can Baró,2022-04-11T00:00:00,16,Altres
34,Can Baró,2022-04-11T00:00:00,16,Altres
19,les Corts,2021-11-16T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,12,"Manteniment, neteja i producció"
72,Sant Martí de Provençals,2021-06-09T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,17,Altres
50,les Roquetes,2022-08-11T00:00:00,9,Ensenyament
72,Sant Martí de Provençals,2021-06-09T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
72,Sant Martí de Provençals,2021-06-09T00:00:00,17,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,1,Quotidià alimentari
72,Sant Martí de Provençals,2021-06-09T00:00:00,0,Grup no definit
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,17,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
72,Sant Martí de Provençals,2021-06-09T00:00:00,16,Altres
22,"Vallvidrera, el Tibidabo i les Planes",2022-09-09T00:00:00,1,Quotidià alimentari
22,"Vallvidrera, el Tibidabo i les Planes",2022-09-09T00:00:00,0,Grup no definit
22,"Vallvidrera, el Tibidabo i les Planes",2022-09-09T00:00:00,1,Quotidià alimentari
22,"Vallvidrera, el Tibidabo i les Planes",2022-09-09T00:00:00,0,Grup no definit
22,"Vallvidrera, el Tibidabo i les Planes",2022-09-09T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-06T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,5,Oci i cultura
33,el Baix Guinardó,2022-04-06T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-06T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
33,el Baix Guinardó,2022-04-06T00:00:00,3,Parament de la llar
33,el Baix Guinardó,2022-04-07T00:00:00,17,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
33,el Baix Guinardó,2022-04-06T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
33,el Baix Guinardó,2022-04-06T00:00:00,15,Sanitat i assistència
33,el Baix Guinardó,2022-04-07T00:00:00,0,Grup no definit
33,el Baix Guinardó,2022-04-07T00:00:00,17,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,12,"Manteniment, neteja i producció"
33,el Baix Guinardó,2022-04-06T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-06T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-07T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-07T00:00:00,2,Quotidià no alimentari
33,el Baix Guinardó,2022-04-07T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
33,el Baix Guinardó,2022-04-07T00:00:00,15,Sanitat i assistència
33,el Baix Guinardó,2022-04-07T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
33,el Baix Guinardó,2022-04-07T00:00:00,0,Grup no definit
33,el Baix Guinardó,2022-04-06T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-06T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,0,Grup no definit
33,el Baix Guinardó,2022-04-07T00:00:00,0,Grup no definit
33,el Baix Guinardó,2022-04-07T00:00:00,17,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,16,Altres
50,les Roquetes,2022-08-12T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
33,el Baix Guinardó,2022-04-07T00:00:00,17,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2022-05-18T00:00:00,16,Altres
33,el Baix Guinardó,2022-04-07T00:00:00,1,Quotidià alimentari
33,el Baix Guinardó,2022-04-07T00:00:00,0,Grup no definit
33,el Baix Guinardó,2022-04-07T00:00:00,17,Altres
37,el Carmel,2022-03-18T00:00:00,16,Altres
37,el Carmel,2022-03-18T00:00:00,16,Altres
50,les Roquetes,2022-08-12T00:00:00,16,Altres
50,les Roquetes,2022-08-12T00:00:00,11,Finances i assegurances
50,les Roquetes,2022-08-11T00:00:00,2,Quotidià no alimentari
50,les Roquetes,2022-08-11T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
50,les Roquetes,2022-08-12T00:00:00,1,Quotidià alimentari
50,les Roquetes,2022-08-11T00:00:00,1,Quotidià alimentari
50,les Roquetes,2022-08-12T00:00:00,5,Oci i cultura
50,les Roquetes,2022-08-12T00:00:00,1,Quotidià alimentari
50,les Roquetes,2022-08-11T00:00:00,9,Ensenyament
50,les Roquetes,2022-08-11T00:00:00,2,Quotidià no alimentari
50,les Roquetes,2022-08-12T00:00:00,17,Altres
50,les Roquetes,2022-08-11T00:00:00,17,Altres
50,les Roquetes,2022-08-11T00:00:00,1,Quotidià alimentari
50,les Roquetes,2022-08-12T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
50,les Roquetes,2022-08-12T00:00:00,1,Quotidià alimentari
50,les Roquetes,2022-08-12T00:00:00,2,Quotidià no alimentari
20,la Maternitat i Sant Ramon,2022-07-19T00:00:00,17,Altres
20,la Maternitat i Sant Ramon,2022-07-19T00:00:00,9,Ensenyament
21,Pedralbes,2022-07-18T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-04-21T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,15,Sanitat i assistència
45,Porta,2022-05-18T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
18,Sants,2021-04-21T00:00:00,0,Grup no definit
18,Sants,2021-04-21T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,0,Grup no definit
18,Sants,2021-04-21T00:00:00,0,Grup no definit
18,Sants,2021-04-21T00:00:00,9,Ensenyament
18,Sants,2021-04-21T00:00:00,1,Quotidià alimentari
18,Sants,2021-04-21T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
18,Sants,2021-04-21T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-04-21T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-04-21T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-04-21T00:00:00,0,Grup no definit
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,2,Quotidià no alimentari
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,1,Quotidià alimentari
18,Sants,2021-04-21T00:00:00,0,Grup no definit
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,0,Grup no definit
18,Sants,2021-04-21T00:00:00,0,Grup no definit
18,Sants,2021-04-21T00:00:00,7,Altres
18,Sants,2021-04-21T00:00:00,1,Quotidià alimentari
18,Sants,2021-04-21T00:00:00,4,Equipament personal
18,Sants,2021-04-21T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
18,Sants,2021-04-21T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
45,Porta,2022-05-18T00:00:00,17,Altres
18,Sants,2021-04-21T00:00:00,16,Altres
18,Sants,2021-04-21T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
25,Sant Gervasi - la Bonanova,2022-07-08T00:00:00,17,Altres
45,Porta,2022-05-18T00:00:00,17,Altres
45,Porta,2022-05-18T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2022-05-18T00:00:00,2,Quotidià no alimentari
45,Porta,2022-05-18T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-14T00:00:00,15,Sanitat i assistència
45,Porta,2021-07-14T00:00:00,17,Altres
45,Porta,2021-07-14T00:00:00,1,Quotidià alimentari
45,Porta,2021-07-14T00:00:00,4,Equipament personal
45,Porta,2021-07-14T00:00:00,17,Altres
45,Porta,2021-07-14T00:00:00,1,Quotidià alimentari
45,Porta,2021-07-14T00:00:00,0,Grup no definit
45,Porta,2021-07-14T00:00:00,1,Quotidià alimentari
45,Porta,2022-05-18T00:00:00,0,Grup no definit
45,Porta,2022-05-18T00:00:00,16,Altres
45,Porta,2022-05-18T00:00:00,1,Quotidià alimentari
45,Porta,2022-05-18T00:00:00,16,Altres
45,Porta,2022-05-18T00:00:00,2,Quotidià no alimentari
45,Porta,2022-05-18T00:00:00,2,Quotidià no alimentari
45,Porta,2022-05-18T00:00:00,16,Altres
45,Porta,2022-05-18T00:00:00,8,Activitats immobiliàries
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2021-07-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2022-05-18T00:00:00,0,Grup no definit
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2021-07-14T00:00:00,17,Altres
45,Porta,2021-07-14T00:00:00,17,Altres
45,Porta,2022-05-18T00:00:00,2,Quotidià no alimentari
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2022-05-18T00:00:00,16,Altres
45,Porta,2022-05-18T00:00:00,1,Quotidià alimentari
45,Porta,2021-07-14T00:00:00,17,Altres
45,Porta,2021-07-14T00:00:00,1,Quotidià alimentari
45,Porta,2021-07-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2022-05-18T00:00:00,17,Altres
45,Porta,2021-07-14T00:00:00,0,Grup no definit
45,Porta,2022-05-18T00:00:00,5,Oci i cultura
45,Porta,2022-05-18T00:00:00,0,Grup no definit
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2021-07-14T00:00:00,1,Quotidià alimentari
45,Porta,2022-05-18T00:00:00,1,Quotidià alimentari
45,Porta,2022-05-18T00:00:00,17,Altres
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2021-07-14T00:00:00,7,Altres
45,Porta,2021-07-14T00:00:00,16,Altres
45,Porta,2021-07-14T00:00:00,3,Parament de la llar
45,Porta,2021-07-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-14T00:00:00,1,Quotidià alimentari
10,Sant Antoni,2019-06-14T00:00:00,16,Altres
10,Sant Antoni,2019-06-14T00:00:00,16,Altres
10,Sant Antoni,2019-06-14T00:00:00,16,Altres
10,Sant Antoni,2019-06-14T00:00:00,0,Grup no definit
10,Sant Antoni,2019-06-14T00:00:00,16,Altres
10,Sant Antoni,2019-06-14T00:00:00,17,Altres
10,Sant Antoni,2019-06-14T00:00:00,17,Altres
10,Sant Antoni,2021-03-23T00:00:00,0,Grup no definit
10,Sant Antoni,2021-03-23T00:00:00,9,Ensenyament
10,Sant Antoni,2021-03-23T00:00:00,17,Altres
10,Sant Antoni,2021-03-23T00:00:00,16,Altres
10,Sant Antoni,2021-03-23T00:00:00,16,Altres
10,Sant Antoni,2021-03-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
10,Sant Antoni,2021-03-23T00:00:00,3,Parament de la llar
10,Sant Antoni,2021-03-23T00:00:00,0,Grup no definit
10,Sant Antoni,2021-03-23T00:00:00,1,Quotidià alimentari
10,Sant Antoni,2021-03-23T00:00:00,15,Sanitat i assistència
10,Sant Antoni,2021-03-23T00:00:00,16,Altres
10,Sant Antoni,2021-03-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
10,Sant Antoni,2021-03-23T00:00:00,9,Ensenyament
10,Sant Antoni,2021-03-23T00:00:00,7,Altres
10,Sant Antoni,2021-03-23T00:00:00,17,Altres
10,Sant Antoni,2021-03-23T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
10,Sant Antoni,2021-03-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
10,Sant Antoni,2021-03-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
10,Sant Antoni,2021-03-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
10,Sant Antoni,2021-03-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
29,el Coll,2022-03-17T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,4,Equipament personal
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,4,Equipament personal
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,8,Activitats immobiliàries
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
30,la Salut,2022-03-16T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,5,Oci i cultura
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,9,Ensenyament
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,17,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,1,Quotidià alimentari
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,17,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,5,Oci i cultura
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
3,la Barceloneta,2022-03-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,3,Parament de la llar
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,12,"Manteniment, neteja i producció"
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,2,Quotidià no alimentari
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,9,Ensenyament
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,0,Grup no definit
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,8,Activitats immobiliàries
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,15,Sanitat i assistència
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,15,Sanitat i assistència
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,1,Quotidià alimentari
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,6,Automoció
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,1,Quotidià alimentari
32,el Camp d'en Grassot i Gràcia Nova,2022-02-08T00:00:00,16,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,7,Altres
32,el Camp d'en Grassot i Gràcia Nova,2022-02-07T00:00:00,2,Quotidià no alimentari
34,Can Baró,2022-04-08T00:00:00,0,Grup no definit
34,Can Baró,2022-04-08T00:00:00,16,Altres
34,Can Baró,2022-04-08T00:00:00,17,Altres
45,Porta,2021-07-13T00:00:00,17,Altres
45,Porta,2021-07-13T00:00:00,2,Quotidià no alimentari
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,15,Sanitat i assistència
45,Porta,2021-07-13T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,17,Altres
45,Porta,2021-07-13T00:00:00,17,Altres
45,Porta,2021-07-13T00:00:00,0,Grup no definit
45,Porta,2021-07-13T00:00:00,1,Quotidià alimentari
45,Porta,2021-07-13T00:00:00,17,Altres
45,Porta,2021-07-13T00:00:00,0,Grup no definit
45,Porta,2021-07-13T00:00:00,9,Ensenyament
45,Porta,2021-07-13T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
45,Porta,2021-07-13T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
45,Porta,2021-07-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-13T00:00:00,10,Equipaments culturals i recreatius
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,0,Grup no definit
45,Porta,2021-07-13T00:00:00,17,Altres
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,0,Grup no definit
45,Porta,2021-07-13T00:00:00,1,Quotidià alimentari
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,0,Grup no definit
45,Porta,2021-07-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-13T00:00:00,9,Ensenyament
45,Porta,2021-07-13T00:00:00,7,Altres
45,Porta,2021-07-13T00:00:00,15,Sanitat i assistència
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,17,Altres
